General : Start date,"4/8/2024 5:22 PM"
General : End date,"4/8/2024 5:23 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"58.47300","0.18546","-0.03531"
"58.57300","0.17566","-0.05650"
"58.67300","0.16587","-0.04736"
"58.77300","0.15536","-0.04484"
"58.87300","0.14563","-0.04737"
"58.97300","0.13570","-0.04243"
"59.07300","0.12530","-0.05081"
"59.17300","0.11568","-0.03359"
"59.27300","0.10545","-0.04365"
"59.37300","0.09539","-0.04288"
"59.47300","0.08577","-0.06448"
"59.57300","0.07552","-0.03975"
"59.67300","0.06562","-0.04754"
"59.77300","0.05544","-0.04292"
"59.87300","0.04561","-0.04596"
"59.97300","0.03588","-0.05236"
"60.07300","0.02539","-0.04048"
"60.17300","0.01557","-0.04285"
"60.27300","0.00575","-0.04309"
"60.32900","-0.00004","-0.03320"
